49,22.5,9.307890773,9.214648784,27
50,22.5,8.637499306,9.9723973,23
51,22.5,11.82008237,9.234988159,34
52,22.5,11.64671035,8.670365518,19.5
53,22.5,11.32444017,9.082833556,34
54,22.5,11.49071653,9.641710357,34
55,22.5,10.98797868,9.483809914,29
56,22.5,11.15816381,8.523956754,19.5
57,22.5,10.82879797,8.930678952,29
58,22.5,10.66961726,8.377547991,14.33333333
59,22.5,10.93611217,7.942505838,4.5
60,22.5,11.42465871,8.088914601,5
61,22.5,11.20260707,7.507463685,4.5
62,22.5,10.00656462,8.983790691,20.5
63,22.5,10.49727165,9.233800303,24
64,22.5,10.33809094,8.680669341,20.5
65,22.5,7.041982134,13.24425321,1
66,22.5,7.085920037,12.66185502,1.5
67,22.5,6.623757588,12.90760593,1
68,22.5,6.575668445,13.48185692,1
69,22.5,6.153292659,13.13706243,0.5
70,22.5,6.101052277,13.70316622,1
71,22.5,6.67184673,12.33335494,1.5
72,22.5,6.205533041,12.57095864,0.5
73,22.5,6.257773424,12.00485485,1.833333333
74,22.5,6.668009766,11.69560176,1
75,22.5,7.082083072,12.02410184,2
76,22.5,7.078246108,11.38634866,1
77,22.5,8.268052814,10.10019549,11
78,22.5,7.874396596,10.31804908,4
79,22.5,7.480740379,10.53590267,3
80,22.5,7.866654525,9.776856174,11
81,22.5,7.472998308,9.994709759,3
82,22.5,7.465256237,9.453516853,7
83,22.5,8.204149221,9.197920464,15
84,22.5,8.236101017,9.649057979,18
85,22.5,7.834702729,9.325718659,15
86,22.5,6.451060811,10.62740564,2.4
87,22.5,6.796868024,10.77730228,1
88,22.5,6.386631682,11.08655537,2.5
89,22.5,6.732438895,11.23645202,0
90,22.5,7.142675237,10.92719893,1
91,22.5,6.322202553,11.54570511,2.5
92,22.5,6.789125953,10.23610938,1.5
93,22.5,7.134933166,10.38600602,2
94,22.5,7.127191095,9.844813114,1.5
95,22.5,4.635262322,14.26584193,2.333333333
96,22.5,4.134461587,14.41892416,1
97,22.5,4.288088038,13.86385244,2.5
98,22.5,3.784918616,14.00808644,1
99,22.5,3.628923479,14.55430993,1
100,22.5,3.277011821,14.13462397,0.5
101,22.5,3.118647997,14.67199922,1
102,22.5,3.940913754,13.46186296,2.5
103,22.5,3.435375645,13.59724872,0.5
104,22.5,3.59373947,13.05987347,1.833333333
105,22.5,6.057061203,10.67366064,4.5
106,22.5,5.992632073,11.13281038,5
107,22.5,5.928202944,11.59196012,4
108,22.5,5.663061594,10.71991565,4.5
109,22.5,5.598632465,11.17906538,4
110,22.5,5.269061985,10.76617065,2.857142857
111,22.5,5.618998966,13.90777102,2
112,22.5,5.747441531,13.26788109,1
113,22.5,5.26211655,13.46396278,2
114,22.5,5.130402315,14.09532959,2
115,22.5,4.770248228,13.64299823,3
116,22.5,5.393830785,12.83259596,1
117,22.5,4.905234134,13.02015453,3
118,22.5,5.040220039,12.39731083,2.833333333
119,22.5,5.446071167,12.26649217,1.5
120,22.5,5.799681913,12.7017773,0
121,22.5,5.851922296,12.13567351,1.5
122,22.5,4.075899659,12.83901926,5
123,22.5,4.423073944,13.24100874,4
124,22.5,4.558059849,12.61816504,5
125,22.5,5.522351816,11.72277878,3
126,22.5,5.116500688,11.85359744,2.5
127,22.5,5.192781336,11.30988405,2.5
128,22.5,10.29069192,7.091461708,3
129,22.5,10.68349527,7.085114983,4
130,22.5,10.41700037,7.520157136,3
131,22.5,10.80980372,7.513810411,4
132,22.5,11.07629862,7.078768258,4
133,22.5,10.54330882,7.948852563,3
134,22.5,14.67219467,3.118669295,1.666666667
135,22.5,14.55439554,3.628926253,1
136,22.5,14.16796488,3.210750452,0.5
137,22.5,14.04134045,3.718642606,1
138,22.5,14.41894582,4.134453603,1
139,22.5,13.89706543,4.221805151,1.5
140,22.5,14.2658455,4.635251344,1
141,22.5,13.66373508,3.302831608,0.5
142,22.5,13.52828536,3.808358958,1.5
143,22.5,13.15950528,3.394912765,1
144,22.5,11.70084852,6.717131861,2
145,22.5,12.20793482,6.859652466,2
146,22.5,11.93259506,6.36184219,2
147,22.5,12.43968137,6.504362794,3
148,22.5,12.16434161,6.006552518,2
149,22.5,12.71502112,7.00217307,3
150,22.5,13.70317091,6.101041732,2.666666667
151,22.5,13.48186198,6.57565807,4
152,22.5,13.19022781,6.069545327,4
153,22.5,12.96077167,6.540010432,4
154,22.5,13.24425863,7.041971942,4
155,22.5,12.67728471,6.038048923,4
156,22.5,11.67237308,5.878568005,1
157,22.5,11.44062653,6.233857677,2
158,22.5,11.20887999,6.589147348,3
159,22.5,11.18040454,5.750583492,1
160,22.5,10.948658,6.105873164,3
161,22.5,10.68843601,5.622598979,2.857142857
162,22.5,10.42327328,6.601840799,3
163,22.5,10.81607663,6.595494073,4
164,22.5,10.55585465,6.112219889,3
165,22.5,14.09533354,5.130391468,0
166,22.5,13.73383425,4.594484772,1
167,22.5,13.55479918,5.086353231,0
168,22.5,13.90777534,5.618988263,0
169,22.5,13.35871786,5.571678363,2
170,22.5,13.20182301,4.553718199,1
171,22.5,13.01426481,5.042314995,2
172,22.5,12.66981176,4.512951627,2.166666667
173,22.5,12.83304294,4.140272006,1.5
174,22.5,13.36505418,4.181038579,2
175,22.5,12.99627411,3.767592385,1.5
176,22.5,12.33283166,5.508685554,2
177,22.5,12.84577476,5.540181959,4
178,22.5,12.50132171,5.010818591,2
179,22.5,11.50343215,4.711323956,2.4
180,22.5,11.89222535,4.645199846,3
181,22.5,11.7237353,5.14306681,0
182,22.5,12.11252851,5.0769427,0
183,22.5,12.28101856,4.579075737,3
184,22.5,11.94403846,5.574809664,0
185,22.5,11.23176677,5.015082297,1.5
186,22.5,11.45206992,5.446825151,0
187,22.5,10.96010139,5.318840638,1.5
188,22.5,8.290066078,8.652185619,30
189,22.5,7.920619587,8.779983814,12
190,22.5,7.551173095,8.907782008,8.5
191,22.5,8.006536444,8.234248968,30
192,22.5,7.637089952,8.362047163,8.5
193,22.5,7.72300681,7.816312318,17
194,22.5,10.19736998,8.166255488,9.5
195,22.5,9.865843662,8.469376838,17
196,22.5,9.534317342,8.772498188,21.5
197,22.5,9.725122701,7.954962985,9.5
198,22.5,9.393596381,8.258084335,21.5
199,22.5,9.25287542,7.743670482,16.14285714
200,22.5,9.944753086,7.308864633,2.5
201,22.5,10.07106153,7.73756006,2
202,22.5,9.598814253,7.526267557,2.5
203,22.5,8.800022282,8.627971674,37
204,22.5,9.167169812,8.700234931,26
205,22.5,9.026448851,8.185821078,37
206,22.5,8.516492647,8.210035023,48
207,22.5,8.232963013,7.792098372,30
208,22.5,8.742919217,7.767884427,30
209,22.5,9.927427442,6.74962495,2.5
210,22.5,10.06000881,6.26000404,2
211,22.5,9.564162966,6.407788191,2.5
212,22.5,9.69674433,5.918167281,3.5
213,22.5,9.20089849,6.065951432,4
214,22.5,10.19259017,5.77038313,3.5
215,22.5,9.58148861,6.967027874,3
216,22.5,9.235549777,7.184430799,4
217,22.5,9.218224133,6.625191116,4
218,22.5,8.226222534,6.865413774,6.8
219,22.5,8.568440163,7.15816601,8.5
220,22.5,8.05848396,7.182379956,11.5
221,22.5,8.400701588,7.475132191,12
222,22.5,8.910657791,7.450918246,8.5
223,22.5,7.890745385,7.499346137,11.5
224,22.5,8.55111452,6.598926327,3.5
225,22.5,8.893332148,6.891678563,5
226,22.5,8.876006505,6.33243888,3.5
227,22.5,2.604578758,14.77184328,2
228,22.5,2.865753477,14.17821638,1
229,22.5,2.350259767,14.26906756,2
230,22.5,2.087660579,14.85370157,2
231,22.5,1.831917117,14.34193297,2
232,22.5,1.567893458,14.9175741,1.333333333
233,22.5,2.612858956,13.68443354,1
234,22.5,2.095940777,13.76629184,2
235,22.5,2.359964436,13.1906507,0.833333333
236,22.5,2.77122278,13.14705829,0
237,22.5,3.024117301,13.64084113,0
238,22.5,3.182481125,13.10346588,0
239,22.5,0.796681418,13.53394491,1.5
240,22.5,1.317775757,13.41951351,1.5
241,22.5,1.053752098,13.99515464,1
242,22.5,1.574846437,13.88072324,2
243,22.5,1.838870097,13.30508211,1.5
244,22.5,1.310822778,14.45636437,1
245,22.5,14.91781719,1.567925221,2
246,22.5,14.85400322,2.087700416,4
247,22.5,14.38183496,1.635438173,2
248,22.5,14.30899089,2.153783116,4
249,22.5,14.77212905,2.604615107,4
250,22.5,14.21808661,2.669267556,2
251,22.5,13.84585272,1.702951125,2
252,22.5,13.76397855,2.219865816,2
253,22.5,13.30987049,1.770464077,1
254,22.5,13.20962702,2.853429869,1
255,22.5,13.71385681,2.761348712,0
256,22.5,13.25974875,2.311946973,1
257,22.5,15,0,1.666666667
258,22.5,14.99084541,0.523597528,2
259,22.5,14.52416809,0.18507585,1
260,22.5,14.50589366,0.708195485,2
261,22.5,14.96345114,1.046239269,2
262,22.5,14.46937955,1.230359331,1
263,22.5,14.04833617,0.370151701,1
264,22.5,14.0209419,0.892793441,1
265,22.5,13.57250426,0.555227551,0.666666667
266,22.5,13.39741508,1.365385235,0
267,22.5,13.93339731,1.297872283,0
268,22.5,13.48495967,0.960306393,0
269,22.5,12.17572247,2.190615895,0.8
270,22.5,12.55377181,2.050565289,1
271,22.5,12.50365008,2.592048185,1
272,22.5,12.88169941,2.451997579,2
273,22.5,12.93182115,1.910514683,1
274,22.5,12.83157768,2.993480475,1
275,22.5,12.64035476,3.363988549,0.5
276,22.5,12.47712358,3.73666817,1
277,22.5,12.31389241,4.109347791,3.5
278,22.5,12.12120423,3.333064333,0.5
279,22.5,11.95797306,3.705743954,3.5
280,22.5,11.60205371,3.302140117,1.857142857
281,22.5,11.98449955,2.561123969,1
282,22.5,12.31242715,2.962556259,0
283,22.5,11.79327663,2.931632043,1
284,22.5,11.536306,4.24159601,4.5
285,22.5,11.92509921,4.1754719,6
286,22.5,11.56917985,3.771868063,4.5
287,22.5,9.502330238,5.00676431,4
288,22.5,9.897698829,5.212042533,4.5
289,22.5,9.401852989,5.359826684,4.5
290,22.5,9.79722158,5.565104907,5
291,22.5,10.29306742,5.417320756,4.5
292,22.5,9.30137574,5.712889058,4.5
293,22.5,14.9175741,-1.567893458,3
294,22.5,14.96331897,-1.046222013,3
295,22.5,14.41786232,-1.391295768,2.5
296,22.5,14.45447241,-0.869144469,3
297,22.5,14.99079427,-0.52359086,3
298,22.5,14.47281292,-0.346033462,1.5
299,22.5,13.91815055,-1.214698077,2.5
300,22.5,13.94562585,-0.692066925,1.5
301,22.5,13.41843877,-1.038100387,1.166666667
302,22.5,13.52114909,0.024118238,1
303,22.5,13.99698101,-0.160957612,0
304,22.5,13.46979393,-0.506991074,1
305,22.5,13.4078938,-1.467620976,1
306,22.5,13.90760558,-1.644218667,2
307,22.5,13.39734884,-1.897141565,1
308,22.5,13.89706061,-2.073739256,3
309,22.5,13.38680387,-2.326662154,1.166666667
310,22.5,14.40731736,-1.820816357,3
311,22.5,11.08632164,4.483536028,3
312,22.5,11.11919549,4.013808082,3
313,22.5,10.66921113,4.255748101,3
314,22.5,10.70208498,3.786020154,2
315,22.5,10.25210062,4.027960173,2.285714286
316,22.5,11.15206934,3.544080136,2
317,22.5,10.81465626,4.787294369,3
318,22.5,10.54299088,5.091052711,3.5
319,22.5,10.39754575,4.559506442,3.5
320,22.5,9.752253698,4.680496264,3.5
321,22.5,10.14762229,4.885774487,4
322,22.5,10.00217716,4.354228219,3.5
323,22.5,10.19748722,2.774886708,0.4
324,22.5,10.66567605,2.950637844,0.5
325,22.5,10.21569169,3.192577863,1
326,22.5,10.68388052,3.368328999,1
327,22.5,11.13386488,3.126388981,0.5
328,22.5,10.23389615,3.610269018,1
329,22.5,11.73548144,2.07737045,1
330,22.5,11.54425852,2.447878524,2
331,22.5,11.3530356,2.818386598,1
332,22.5,11.29524041,1.964125005,1
333,22.5,11.10401748,2.334633079,1
334,22.5,10.85499937,1.85087956,0.571428571
335,22.5,10.41665794,2.466884325,0
336,22.5,10.88484677,2.642635462,0
337,22.5,10.63582866,2.158881943,0
338,22.5,5.932115673,9.266124145,3.714285714
339,22.5,6.443162528,9.328588381,4
340,22.5,6.105097386,9.719884642,2.5
341,22.5,6.616144241,9.782348878,1
342,22.5,6.954209383,9.391052617,4
343,22.5,6.278079099,10.17364514,2.5
344,22.5,5.88407949,10.21990014,4
345,22.5,5.490079881,10.26615515,3
346,22.5,5.711097777,9.766139647,3
347,22.5,4.737368397,9.58957316,3.4
348,22.5,5.135617489,9.481756821,4
349,22.5,4.914599593,9.981772324,2
350,22.5,5.312848685,9.873955986,2
351,22.5,5.533866581,9.373940483,4
352,22.5,5.091830789,10.37397149,2
353,22.5,4.93537794,8.5300315,4.6
354,22.5,5.181532364,8.301759044,4.5
355,22.5,5.267623851,8.775395715,3.5
356,22.5,5.513778275,8.547123259,1
357,22.5,5.427686787,8.073486588,4.5
358,22.5,5.759932698,8.318850803,3
359,22.5,5.673841211,7.845214132,6.833333333
360,22.5,5.599869762,9.02075993,3.5
361,22.5,5.846024186,8.792487474,3
362,22.5,4.803371578,9.236392606,4
363,22.5,5.20162067,9.128576268,6
364,22.5,4.869374759,8.883212053,4
365,22.5,6.638980173,8.394524703,7.2
366,22.5,6.914405527,8.747522086,6
367,22.5,6.403358673,8.68505785,6
368,22.5,6.678784028,9.038055234,7
369,22.5,7.189830882,9.10051947,6
370,22.5,6.167737173,8.975590998,6
371,22.5,7.000322385,8.201787241,8
372,22.5,7.27574774,8.554784624,5
373,22.5,7.361664598,8.009049779,8
374,22.5,6.317267185,8.211421179,6.5
375,22.5,6.081645686,8.501954327,5
376,22.5,5.995554198,8.028317656,6.5
377,22.5,6.626428827,7.329721203,11.4
378,22.5,6.991954821,7.491918241,15.5
379,22.5,6.630612609,7.684655703,9.5
380,22.5,6.996138603,7.846852741,11
381,22.5,7.357480816,7.654115279,15.5
382,22.5,6.634796391,8.039590203,9.5
383,22.5,6.308899622,7.501552179,8.5
384,22.5,6.313083404,7.856486679,8
385,22.5,5.991370416,7.673383156,8.5
386,22.5,3.363847274,12.5825227,0
387,22.5,2.952588929,12.62611511,0
388,22.5,2.541330584,12.66970753,0
389,22.5,3.133955078,12.10517194,0
390,22.5,2.722696733,12.14876435,0
391,22.5,2.904062882,11.62782117,1.285714286
392,22.5,4.429914093,9.823507891,3.5
393,22.5,4.60714529,10.21570706,2
394,22.5,4.784376486,10.60790622,2
395,22.5,4.12245979,10.05744262,3.5
396,22.5,4.299690986,10.44964179,2
397,22.5,3.815005487,10.29137735,2.142857143
398,22.5,4.086781429,11.6962926,2.6
399,22.5,4.404594299,11.92996534,4
400,22.5,3.922434109,12.15081956,3
401,22.5,4.240246979,12.3844923,6
402,22.5,4.722407169,12.16363809,4
403,22.5,3.758086789,12.60534651,3
404,22.5,4.480874947,11.38625195,2
405,22.5,4.798687818,11.61992469,2
406,22.5,4.874968466,11.0762113,2
407,22.5,3.692541913,11.67346879,1.5
408,22.5,3.528194593,12.12799575,0
409,22.5,3.298302397,11.65064498,1.5
410,22.5,3.996189448,11.22798752,2.5
411,22.5,4.390282967,10.91794687,2
412,22.5,3.905597467,10.75968244,2.5
413,22.5,3.601949932,11.20516371,3
414,22.5,3.207710417,11.1823399,2
415,22.5,3.511357952,10.73685863,2
416,22.5,7.882159831,6.751578556,7.5
417,22.5,7.714421256,7.068544737,11
418,22.5,7.546682681,7.385510918,15.5
419,22.5,7.538097127,6.637743337,7.5
420,22.5,7.370358553,6.954709518,15.5
421,22.5,7.194034424,6.523908119,12.5
422,22.5,6.815630693,7.061116841,14.5
423,22.5,7.181156687,7.22331388,20
424,22.5,7.004832558,6.79251248,14.5
425,22.5,8.011924767,5.847864706,6.8
426,22.5,8.408249341,5.920560282,4.5
427,22.5,8.083357356,6.187047729,3
428,22.5,8.479681931,6.259743304,2
429,22.5,8.804573916,5.993255857,4.5
430,22.5,8.154789945,6.526230752,3
431,22.5,7.739294653,6.07321251,8.5
432,22.5,7.810727242,6.412395533,4
433,22.5,7.466664538,6.298560315,8.5
434,22.5,9.129623311,4.966456404,4
435,22.5,9.029146062,5.319518778,4
436,22.5,8.928668812,5.672581153,5.5
437,22.5,8.756916384,4.926148499,4
438,22.5,8.656439134,5.279210873,5.5
439,22.5,8.384209456,4.885840593,5.666666667
440,22.5,8.136019663,5.527190002,7.5
441,22.5,8.532344238,5.599885577,7
442,22.5,8.26011456,5.206515298,7.5
443,22.5,9.021851189,4.074374528,2.2
444,22.5,9.431934332,4.058903077,2
445,22.5,9.182010872,4.385171122,3.5
446,22.5,9.592094015,4.36969967,3
447,22.5,9.842017475,4.043431625,2
448,22.5,9.342170555,4.695967716,3.5
449,22.5,8.809303944,4.344863217,3
450,22.5,8.969463628,4.65565981,4
451,22.5,8.5967567,4.615351905,3
452,22.5,1.046222013,14.96331897,0
453,22.5,0.788671479,14.49297445,0
454,22.5,0.52359086,14.99079427,0
455,22.5,0.265560473,14.51131497,2
456,22.5,0,15,2
457,22.5,0.531120945,14.02262994,2
458,22.5,-0.411240307,13.41779469,1.333333333
459,22.5,-0.008599732,13.45651143,3
460,22.5,-0.274160204,13.94519646,3
461,22.5,0.12848037,13.9839132,4
462,22.5,0.394040843,13.49522817,3
463,22.5,-0.137080102,14.47259823,3
464,22.5,1.558691493,12.33763403,0.8
465,22.5,1.825782474,12.62197292,0.5
466,22.5,1.304688134,12.73640432,0.5
467,22.5,1.571779115,13.02074322,1
468,22.5,2.092873455,12.90631181,0.5
469,22.5,1.050684776,13.13517462,0.5
470,22.5,2.007148622,12.10102974,1.5
471,22.5,2.274239603,12.38536863,0
472,22.5,2.455605752,11.86442546,1.5
473,22.5,0.668467853,13.00598266,1
474,22.5,0.265827278,12.96726592,2
475,22.5,-0.136813297,12.92854918,1
476,22.5,0.540254288,12.47802041,1
477,22.5,0.137613713,12.43930367,1
478,22.5,0.412040723,11.95005816,0.285714286
479,22.5,1.17647457,12.20844207,0
480,22.5,0.922471211,12.60721237,0
481,22.5,0.794257646,12.07925011,0
482,22.5,14.67199922,-3.118647997,3
483,22.5,14.77184328,-2.604578758,4
484,22.5,14.24360077,-2.854652716,2
485,22.5,14.33445194,-2.339159007,4
486,22.5,14.85370157,-2.087660579,4
487,22.5,13.81520232,-2.590657435,2
488,22.5,13.25010318,-2.805862383,0.5
489,22.5,13.67850163,-3.069857664,0
490,22.5,13.11340249,-3.285062611,0.5
491,22.5,13.54180094,-3.549057892,2.5
492,22.5,12.9767018,-3.764262839,2.333333333
493,22.5,14.10690008,-3.333852944,2.5
494,22.5,-1.045076685,12.40921478,0
495,22.5,-0.559370883,12.25616257,0
496,22.5,-0.833797893,12.74540809,0
497,22.5,-0.34809209,12.59235588,0
498,22.5,-0.07366508,12.10311037,0
499,22.5,-0.6225191,13.08160139,0
500,22.5,1.552833387,11.8400906,1.5
501,22.5,2.001290517,11.60348632,3
502,22.5,1.546975282,11.34254718,1.5
503,22.5,1.995432411,11.10594289,2.5
504,22.5,1.541117176,10.84500375,0.714285714
505,22.5,2.449747646,11.36688203,2.5
506,22.5,1.170616464,11.71089865,0
507,22.5,0.788399541,11.58170669,0
508,22.5,1.164758358,11.21335522,0
509,22.5,2.646334208,10.36179893,0.8
510,22.5,2.732243766,10.78380634,1.5
511,22.5,2.277928531,10.5228672,1
512,22.5,2.363838088,10.94487462,2
513,22.5,2.818153324,11.20581376,1.5
514,22.5,1.909522853,10.68393548,1
515,22.5,3.035891301,10.33832507,1
516,22.5,3.121800859,10.76033248,1
517,22.5,3.425448394,10.31485121,1
518,22.5,3.034405334,9.439387127,0.4
519,22.5,3.294605385,9.723383869,1
520,22.5,2.905048292,9.746857728,0.5
521,22.5,3.165248343,10.03085447,1
522,22.5,3.554805436,10.00738061,1
523,22.5,2.77569125,10.05432833,0.5
524,22.5,6.332075526,6.978854331,9
525,22.5,6.521277392,6.710249969,9
526,22.5,6.037722225,6.627987459,9
527,22.5,6.22692409,6.359383098,13.5
528,22.5,5.743368924,6.277120587,10.14285714
529,22.5,6.710479257,6.441645608,13.5
530,22.5,6.014546321,7.150685307,9
531,22.5,5.697017115,7.322516284,9.5
532,22.5,5.720193019,6.799818435,9.5
533,22.5,13.05633309,0.612888465,0
534,22.5,12.9687885,1.017967308,0
535,22.5,12.88124391,1.42304615,0
536,22.5,12.54016193,0.67054938,0
537,22.5,12.45261734,1.075628222,0
538,22.5,12.02399076,0.728210295,0.285714286
539,22.5,12.12514524,1.703147361,0
540,22.5,12.50319457,1.563096756,0
541,22.5,12.074568,1.215678828,0
542,22.5,11.6849042,1.589901917,0
543,22.5,11.24466317,1.476656472,1
544,22.5,11.63432697,1.102433383,1
545,22.5,12.40119169,-0.397255725,1
546,22.5,12.74027405,-0.610870612,1
547,22.5,12.79162921,-0.0797613,1
548,22.5,13.13071157,-0.293376187,2
549,22.5,13.07935641,-0.8244855,1
550,22.5,13.18206673,0.237733125,1
551,22.5,12.27545805,-0.022100385,0
552,22.5,12.66589557,0.29539404,0
553,22.5,12.1497244,0.353054955,0
554,22.5,10.54556396,0.505075332,0.4
555,22.5,11.03837289,0.579453653,1
556,22.5,10.6487091,0.953676741,1
557,22.5,11.14151803,1.028055062,2
558,22.5,11.53118183,0.653831974,1
559,22.5,10.75185423,1.402278151,1
560,22.5,12.90069029,-2.135874479,0
561,22.5,12.91123525,-1.70635389,0
562,22.5,12.92178022,-1.2768333,0
563,22.5,12.4145767,-1.945086803,0
564,22.5,12.42512167,-1.515566214,0
565,22.5,11.92846312,-1.754299127,1
566,22.5,12.2436155,-0.849603526,1.5
567,22.5,12.58269786,-1.063218413,0
568,22.5,12.08603931,-1.301951326,1.5
569,22.5,12.10453712,-2.99065668,1.6
570,22.5,12.39525868,-3.248525399,2
571,22.5,12.53195937,-2.769325171,0.5
572,22.5,12.82268093,-3.027193891,1
573,22.5,12.68598024,-3.506394119,2
574,22.5,12.95938162,-2.547993663,0.5
575,22.5,12.04584579,-2.578537496,0.5
576,22.5,12.47326804,-2.357205987,0
577,22.5,11.98715446,-2.166418311,0.5
578,22.5,11.89577197,-3.385736213,3
579,22.5,12.18649353,-3.643604933,3
580,22.5,11.68700683,-3.780815747,3
581,22.5,11.97772839,-4.038684466,3
582,22.5,11.47824168,-4.17589528,2.714285714
583,22.5,12.47721509,-3.901473653,3
584,22.5,9.990315853,2.542261859,0
585,22.5,10.20948657,2.234259476,0
586,22.5,9.783144483,2.30963701,0
587,22.5,10.0023152,2.001634627,0
588,22.5,9.575973113,2.077012161,0.4
589,22.5,10.42865729,1.926257094,0
590,22.5,9.864244559,2.865958834,0.5
591,22.5,9.882449024,3.283649989,1
592,22.5,9.900653488,3.701341144,1
593,22.5,9.531001894,2.957030961,0.5
594,22.5,9.549206359,3.374722116,1
595,22.5,9.19775923,3.048103087,1
596,22.5,9.657073189,2.633333985,0
597,22.5,9.323830524,2.724406112,0.5
598,22.5,9.449901818,2.400709136,0.5
599,22.5,9.080487202,3.732284048,1
600,22.5,9.490570345,3.716812596,1
601,22.5,9.139123216,3.390193567,1
602,22.5,8.604068249,3.889581252,1.5
603,22.5,8.662704262,3.547490772,1
604,22.5,8.186285309,3.704787977,1.5
605,22.5,8.244921322,3.362697496,1.5
606,22.5,7.768502369,3.519994701,2.285714286
607,22.5,8.721340276,3.205400292,1.5
608,22.5,8.391521005,4.160069941,2
609,22.5,8.178973761,4.430558629,5.5
610,22.5,7.973738065,3.975276665,5.5
611,22.5,10.22273886,0.659346408,0
612,22.5,10.325884,1.107947817,0
613,22.5,10.42902914,1.556549227,0
614,22.5,9.899913764,0.813617484,0
615,22.5,10.0030589,1.262218893,0
616,22.5,9.577088667,0.96788856,0.166666667
617,22.5,9.576344964,1.707304294,0.5
618,22.5,10.00268705,1.63192676,0
619,22.5,9.576716816,1.337596427,0.5
620,22.5,4.711640577,8.138487296,7
621,22.5,4.957795001,7.910214841,8
622,22.5,4.487903214,7.746943093,7
623,22.5,4.734057638,7.518670637,9
624,22.5,4.264165851,7.355398889,5.285714286
625,22.5,5.203949424,7.681942385,9
626,22.5,5.227125329,7.159244536,10
627,22.5,4.757233542,6.995972789,10
628,22.5,5.250301233,6.636546688,10
629,22.5,4.472391719,9.340453986,3.5
630,22.5,4.164937416,9.574388717,5
631,22.5,3.857483112,9.808323449,3
632,22.5,4.207415041,9.091334813,3.5
633,22.5,3.899960738,9.325269544,3
634,22.5,3.942438364,8.842215639,2.5
635,22.5,4.604398081,8.63409288,4
636,22.5,4.5383949,8.987273433,2
637,22.5,4.273418222,8.73815426,4
638,22.5,3.33708301,9.240329964,0.5
639,22.5,3.597283061,9.524326706,1
640,22.5,3.639760687,9.041272802,0.5
641,22.5,4.380660718,8.242548676,6
642,22.5,4.049680859,8.346610056,3.5
643,22.5,4.156923355,7.851004473,3.5
644,22.5,7.625991936,5.564266733,10.5
645,22.5,7.750086833,5.243592028,8
646,22.5,7.240059105,5.280668759,10.5
647,22.5,7.364154002,4.959994055,8.5
648,22.5,6.854126275,4.997070786,8.571428571
649,22.5,7.874181729,4.922917324,8.5
650,22.5,7.668946033,4.46763536,9
651,22.5,7.158918306,4.504712091,5
652,22.5,7.463710337,4.012353396,5
653,22.5,7.080731707,6.014962341,15.5
654,22.5,6.597176541,5.932699831,18
655,22.5,6.113621374,5.85043732,14
656,22.5,6.967428991,5.506016564,15.5
657,22.5,6.483873824,5.423754053,14
658,22.5,7.353361822,5.789614537,13
659,22.5,6.339560751,4.808647784,5.5
660,22.5,5.969308301,5.235331051,10
661,22.5,5.599055851,5.662014318,7.5
662,22.5,5.824995228,4.620224782,5.5
663,22.5,5.454742778,5.046908049,7.5
664,22.5,5.310429705,4.43180178,2.833333333
665,22.5,-1.36862149,12.74494732,0
666,22.5,-1.157342697,13.08114062,0
667,22.5,-0.946063904,13.41733393,0
668,22.5,-1.692166294,13.08067985,0
669,22.5,-1.480887501,13.41687316,0
